2024/07/04 18:00:46 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:00:51 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:00:56 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:01:01 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:01:06 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:01:11 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:01:16 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:01:21 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:01:26 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:01:31 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:01:36 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:01:41 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:01:46 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:01:51 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:01:56 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:02:01 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:02:06 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:02:11 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
